item,itemLabel,startDate,endDate,psid
Q10324529,Manuel Velasco Suárez,1970,1976,Q10324529-06B1B3C6-6860-4E5A-9E99-54EBCFDBB737
Q16217519,Willy Ochoa,2018-08-29,2018-09-04,Q16217519-2E961464-F4B1-4EB7-9D4C-96ABDE230BA2
Q16488405,Amador Coutiño de Coss,1936-09-29,1936-12-14,Q16488405-D07A8B04-7E0C-434B-89B8-28752B69AD61
Q1961491,Pablo Salazar Mendiguchía,2000-12-08,2006-12-07,Q1961491-4E486470-7AC3-4C98-8F3F-171F971104EB
Q19825895,Elmar Setzer Marseille,1993-01-04,1994-01-18,Q19825895-C1F2CE3B-08D0-400B-B051-6CEB0056C9FF
Q2783029,Absalón Castellanos Domínguez,1982-12-08,1988-12-07,Q2783029-89AFDB39-6554-40D4-8D0D-7AF908293583
Q3131104,Juan Sabines Guerrero,2006-12-08,2012-12-07,Q3131104-227D8026-FC8F-4AC9-8922-7AA478E3DDC0
Q47216319,Rafael Pascasio Gamboa,1940-12-08,1944-12-07,Q47216319-0D903839-CC61-4670-A6C9-FC3EBF233669
Q5495696,José Castillo Tielemans,1964-12-01,1970-12-30,Q5495696-D3C5B3CE-21DD-4951-952B-5A8D96FF507E
Q5665733,Alejo González,1920-03-09,1920-12-01,Q5665733-81064320-4fd6-24b7-9f10-98dec2e6c0e5
Q5819636,Eduardo Robledo Rincón,1994-12-08,1995-01-14,Q5819636-C2EE59FE-38C5-44CD-B1C6-D177AE01A0CF
Q5927909,Javier López Moreno,1994-01-18,1994-12-07,Q5927909-281A198A-4200-4779-A3EF-33DDD0B9DB6B
Q5936333,Jorge de la Vega Domínguez,1976-12-01,1977-12-09,Q5936333-9BB83BAA-0E98-4710-8FE8-B351355741F3
Q5942901,Roberto Albores Guillén,1998-01-07,2000-12-07,Q5942901-ACC98FF6-9690-45BE-8011-70580EAF3BC7
Q5994523,Manuel Velasco Coello,2018-09-04,2018-12-07,Q5994523-47046F4B-C4D2-4786-9732-9045B9D5D9BC
Q5994523,Manuel Velasco Coello,2012-12-08,2018-08-29,Q5994523-532FFCB9-6B97-440A-8BFA-850746E8F746
Q6066916,Patrocinio González Garrido,1988-12-08,1993-01-04,Q6066916-59F27633-D51C-438D-ADF9-F05B6C669F79
Q6114542,Rutilio Cruz Escandón,2018-12-08,,Q6114542-FB6A395A-CAC7-4339-83CC-BA2B105612DA
Q6117430,Salomón González Blanco,1977-12-09,1979-11-28,Q6117430-12AFFFC8-86C9-439F-BDA3-D0057BE14463
Q6118157,Samuel León Brindis,1958-12-08,1964-12-07,Q6118157-35A90B2B-A061-440D-A5D8-34439BA569FF
Q9001494,Gustavo Armendáriz,1982-12-01,1982-12-08,Q9001494-0DA8CBDC-2754-4058-BA52-EE5B6462BEFA
Q9015964,Juan Sabines Gutiérrez,1979-11-29,1982-11-30,Q9015964-4DEE0E5B-5E8E-4743-B5F0-750F6633B022
