item,itemLabel,startDate,endDate,psid
Q16190863,Julio César Moreno Rivera,2015-03-18,2015-08-31,Q16190863-0477FDF8-BEBE-48D8-8DC1-39CAC6AE5931
Q16215516,Laura Rojas Hernández,2019-09-05,2020-09-02,Q16215516-95E20D99-012E-4C5A-9A9D-BDFC93766D6C
Q18684875,Javier Bolaños Aguilar,2016-09-01,2017-03-01,Q18684875-2D6F4855-3619-4E36-8B1B-BB3DAE1BC396
Q1956741,Porfirio Muñoz Ledo,2018-09-01,2019-09-05,Q1956741-F06389B9-F851-4F26-A84C-5B2F238FB952
Q2086915,Guadalupe Acosta Naranjo,2011-12-15,2012-05-01,Q2086915-C898E270-8AFE-4BB5-94A3-9277EAE04C8C
Q2342482,Ruth Zavaleta,2007-09-01,2008-08-31,Q2342482-8E6976E9-69D0-40A4-BA7F-445D35FFB81E
Q2355497,Manlio Fabio Beltrones,2004-09-01,2005-08-31,Q2355497-6A57A8AA-7273-490A-A9D1-3DC6DCDAAE5D
Q2804771,Emilio Chuayffet,2011-09-01,2011-12-15,Q2804771-1BBD973F-3EA3-4A71-84B5-8939ADEE108A
Q286996,Dulce María Sauri Riancho,2020-09-02,2021-08-31,Q286996-B65BBAF5-2CCD-4618-9184-C1B6A48CED69
Q2894271,Ricardo Anaya Cortés,2013-09-01,2014-03-06,Q2894271-FC46BB5F-8BCB-4E14-B181-0D1CE412BD27
Q29272905,Guadalupe Murguía Gutiérrez,2017-03-01,2017-09-07,Q29272905-CE5A5939-5AAE-4801-BC80-557EB6653CE6
Q3187822,Juan de Dios Castro Lozano,2003-09-01,2004-08-31,Q3187822-5D0D5830-43B0-44CF-AE3E-FB12F40C3478
Q448642,Beatriz Paredes Rangel,2002-09-01,2002-12-15,Q448642-0F2E2341-109E-4A64-B00A-48DA77A90085
Q448642,Beatriz Paredes Rangel,2001-09-01,2002-08-31,Q448642-C5402D1D-0C32-45B8-96A8-012983C994C2
Q47542336,Edgar Romo García,2018-02-01,2018-08-31,Q47542336-BAB4BB40-1C5B-4E83-86AA-88B9F70BAD87
Q5488662,María Elena Álvarez Bernal,2007-06-27,2007-08-31,Q5488662-1F680FB3-2D98-4F23-BF20-CCF02AD614B8
Q5704624,Armando Salinas Torre,2003-03-15,2003-08-31,Q5704624-9B97B5D0-09BA-4251-AEB6-2247EAA63AC8
Q5835672,Eric Villanueva,2002-12-15,2003-03-15,Q5835672-5657D6B2-5A90-481F-A18C-F87EDBECB7DE
Q5865160,Francisco Arroyo Vieyra,2012-12-11,2013-08-31,Q5865160-1F90EAA8-D5CF-4E5E-93F3-EA0AFF92DC62
Q5866415,Francisco José Paoli Bolio,1999-10-05,2000-08-31,Q5866415-C49B8DB1-35FA-4A0B-BB60-0C92D1C38B93
Q5893803,Heliodoro Díaz Escárraga,2005-09-01,2006-02-01,Q5893803-2C09A48A-B7D7-4BF6-AAB0-1905AEA7B6C9
Q5930786,Jesús Zambrano Grijalva,2015-09-01,2016-08-31,Q5930786-011C9DE6-37B6-44AF-9D99-4FDA2B43C772
Q5934708,Jorge Carlos Ramírez Marín,2010-09-05,2011-08-31,Q5934708-A2BF1C20-CFFA-4127-B6EA-CE267291C0D3
Q5934708,Jorge Carlos Ramírez Marín,2017-09-07,2018-02-01,Q5934708-FE74D65F-1B47-4787-B497-60B115E6A598
Q5936292,Jorge Zermeño Infante,2006-09-01,2007-06-27,Q5936292-DA2E8E1E-480D-4549-85C5-857798016064
Q5940123,José González Morfín,2014-03-06,2014-08-31,Q5940123-0626E46C-05B8-4F0D-AA08-FAB9BCE88E29
Q5995510,Marcela González Salas,2006-02-01,2006-05-16,Q5995510-88373F4E-FE1F-49DE-A143-4B997D53837D
Q6108195,Ricardo García Cervantes,2000-09-01,2001-08-31,Q6108195-E07616EB-10D5-467B-9C8D-4FBA91C29A44
Q6172780,Álvaro Elías Loredo,2006-05-16,2006-08-31,Q6172780-E5A447A0-5E2B-4AF3-98DA-EE2789BD0F96
Q6174861,Óscar Martín Arce Paniagua,2012-05-01,2012-08-31,Q6174861-725D4317-CF68-4EC0-A212-3854C3732357
Q7515707,Silvano Aureoles Conejo,2014-09-01,2015-02-26,Q7515707-FEB7F033-C4BF-45D5-A177-48CFC3F96DD6
Q7733036,Jesús Murillo Karam,2012-09-01,2012-12-11,Q7733036-77472B5F-40DC-4AA4-974C-1234A0F6D9A1
Q7820523,Tomás Torres Mercado,2015-02-26,2015-03-18,Q7820523-5DF933DA-D398-4028-A050-8026BAA83E94
Q85268444,Sergio Gutiérrez Luna,2021-09-01,,Q85268444-BB9444AF-634C-475F-8E8D-2B6B1627EC50
Q959151,César Duarte Jáquez,2008-09-01,2009-08-31,Q959151-7459F0E1-E1B3-41CC-9D8D-7E27D7C77794
Q982971,Francisco Javier Ramírez Acuña,2009-09-01,2010-09-04,Q982971-9CD35B9D-D5C2-444A-AA8C-4224D15CCAD3
