item,itemLabel,startDate,endDate,psid
Q16211093,Hilda Flores Escalera,2009-09-01,2010-02-03,Q16211093-F8ECEFDE-7CCE-4151-A35E-4CA7B89F60C0
Q16301380,Nely Miranda,2009-08-29,2012-08-31,Q16301380-DF445386-F29C-45D6-AA7B-5AAF09145445
Q17180879,Jorge Romero Romero,2003-09-01,2012-08-31,Q17180879-B1FBE8D9-6D41-49F3-BBCD-5204E4CF4D75
Q18684710,Nicolás Bellizia Aboaf,2009,2012,Q18684710-5158BA65-64D4-4F7C-873A-48D777060D6A
Q19518853,Luis Enrique Mercado,2009,2012,Q19518853-4568CE5A-3824-46B8-A839-F77746FE6B83
Q1956741,Porfirio Muñoz Ledo,2009-12-01,2012-08-31,Q1956741-03a3c79e-4a01-6327-b42c-683cc8645a2e
Q26745937,Pablo Escudero Morales,2009-09-01,2012-08-31,Q26745937-BAE62F6A-5046-4A79-A051-CA1B4A011603
Q3436851,Roberto Borge Angulo,2009-09-01,2010-07-03,Q3436851-AAEA663B-228C-40D6-8FBD-5FBC1AA472CA
Q5652484,Javier Usabiaga Arroyo,2009-09-01,2012-08-31,Q5652484-7168DDB4-D8B4-40DB-8099-CD89729CE8A4
Q5657183,Carolina Gudiño Corro,2009-09-01,2010-03-23,Q5657183-9822971A-C6DB-4A88-ABA3-E667E5C111D7
Q5796295,César Mancillas Amador,2009,2012,Q5796295-E6D3C2D7-7ACD-49D8-947A-1BF7B066A175
Q592222,Alejandro Encinas Rodríguez,2009-09-01,2012-08-31,Q592222-6976EE38-466F-49E4-AF3F-9AA3EC18585C
Q6109764,Roberto Gil Zuarth,2009-09-01,2012-08-31,Q6109764-BE405E71-5A26-40FB-A966-BF31FC719C21
