item,itemLabel,startDate,endDate,psid
Q105432853,José Alfredo Botello Montes,2000-08-28,2003-08-31,Q105432853-83f50680-496d-f745-2788-752a676f1408
Q107586008,Celita Alamilla Padrón,2000-09-01,2003-08-31,Q107586008-6FE2EBA0-3F25-4EE0-947E-69C7F37194AF
Q108570379,María Teresa Gómez-Mont Urueta,2000-09-01,2003-08-31,Q108570379-588BE35C-E9DC-4274-BD8C-440D882C1A93
Q108791855,Humberto Mayans Canabal,2000-09-01,2003-08-31,Q108791855-3A458DCF-FBA6-402F-B5F8-8CFF7AB414C2
Q110191620,Manuel Garza González,2000-09-01,2003-08-31,Q110191620-5F365DD2-F640-4A6B-9AB5-8F14CA2AC7D6
Q11202828,Marcos Pérez Esquer,2000-09-01,2003-08-31,Q11202828-8B37065F-12C1-4F9D-B936-9267FB7D8248
Q1325383,Rafael Rodríguez Barrera,2000-09-01,2003-08-31,Q1325383-07043132-FFD9-47DA-844C-36EB246F6163
Q16145313,Aarón Irízar López,2000-09-01,2003-08-31,Q16145313-831420CB-404B-42FD-9540-5A1A5BF5ACB6
Q16193272,Magdalena Nuñez Monreal,2000-09-01,2003-08-31,Q16193272-1FFE3B1D-B365-4018-91B5-3D93B10C27E1
Q16215285,Raúl Gracia Guzmán,2000-09-01,2003-08-31,Q16215285-B59FFC13-788B-492A-AD24-5389295A9CEA
Q16300539,Francisco García Cabeza de Vaca,2000-09-01,2003-08-31,Q16300539-90E1DE8A-1F76-4C50-9989-1E792879721D
Q16580583,Jaime Martínez Veloz,2000-09-01,2003-08-31,Q16580583-5D909D5E-4D7D-4000-A43E-9155E5BBBB19
Q16910094,Pablo Franco Hernández,2003,2006,Q16910094-35489D5C-6DA6-45EA-A489-5177F3BFB9C0
Q16929712,Karina Martínez Cantú,2003-08-29,2006-08-31,Q16929712-4CE08447-3B21-435F-BE43-E2EB87F160DA
Q18207022,Addy García López,2003-08-29,2006-08-31,Q18207022-2168fc41-44ad-6b35-4f37-89a1ff21ba86
Q18223470,Guillermo Hopkins Gámez,2000-09-01,2003-08-31,Q18223470-8140F832-2663-46C3-8367-4582C6A26F3B
Q18350877,Alberto Amador Leal,2000-09-01,2003-08-31,Q18350877-54AA5687-B7C3-4703-9067-8820E10D1E83
Q1839290,Manuel Espino,2000-09-01,2003-08-31,Q1839290-4A681BD4-67A0-47B1-ACCD-A8971E3CAB30
Q18685157,Juan Nicolás Callejas Arroyo,2000-09-01,2003-08-31,Q18685157-EC7042EA-48D9-47E5-B35D-32A7F233AD6F
Q18719706,Elías Dip Ramé,2000-09-01,2003-08-31,Q18719706-DA8E9A00-2EB5-4A97-8782-578DED6A9DEF
Q19604723,Patricia Aguilar García,2000-09-01,2003-08-31,Q19604723-D757A839-9F3C-4FB4-B1AA-313AFB701DDC
Q19662289,Eréndira Cova Brindis,2000-09-01,2003-08-31,Q19662289-66CD0442-FD15-4FC7-8EDA-478430E5433C
Q19662600,Beatriz Cervantes Mandujano,2000-09-01,2003-08-31,Q19662600-B394E07E-B698-41AE-8E00-6E443182BBE3
Q19663117,Juan Manuel Carreras López,2000-09-01,2003-08-31,Q19663117-58241C63-FBDE-40DF-8773-AD56C4BFE3C7
Q1966524,Félix Salgado Macedonio,2000-09-01,2003-08-31,Q1966524-0DE56A1F-06F7-4251-BAFE-7B5C1472C00F
Q1969922,Guillermo Padrés Elías,2000-09-01,2003-08-31,Q1969922-96C9D5B1-EBD5-49FC-8999-41B26EC53BE0
Q1984540,Alberto Anaya,2000-09-01,2003-08-31,Q1984540-35760C4A-71DB-408D-9C4F-099205687111
Q19864531,Hortensia Aragón Castillo,2000-09-01,2003-08-31,Q19864531-08CF2E04-176C-4434-979E-D601E84CB983
Q19871957,Jesús Alí de la Torre,2000-09-01,2003-08-31,Q19871957-0B8F623B-FF4A-44F4-8D32-FE31C67404C6
Q19877511,José Antonio Calderón Cardoso,2000-09-01,2003-08-31,Q19877511-7C54438A-D51A-4854-8D23-7AC94E5D36E9
Q19880538,Raúl García Velázquez,2000-09-01,2003-08-31,Q19880538-F93FEE30-7055-44D0-B3A2-335B8FEB5DE3
Q19880661,Miguel Ángel Gutiérrez Machado,2000,2003,Q19880661-37272D19-F8AE-48BC-A3BF-9E97E2EED6CA
Q2343834,Abelardo Escobar Prieto,2000-11-28,2003-08-31,Q2343834-882e6f67-a201-4632-9e0d-63e065fbb6b6
Q2351731,Ney González Sánchez,2000-09-01,2003-08-31,Q2351731-CD0959BA-7D16-4683-9251-33782F80E836
Q2370402,Margarita Zavala Gómez del Campo,2003,2006,Q2370402-522B4856-7C9B-45D8-A537-32897EDF671F
Q2437970,Héctor Ortiz Ortiz,2000-09-01,2003-08-31,Q2437970-9D01C082-F934-44D7-B395-0FA87B706082
Q2690356,César Nava Vázquez,2000-09-01,2003-08-31,Q2690356-C53AC3CE-E7D8-40B4-BFBA-3F2BA9ED321C
Q28155095,Manuel Narváez Narváez,2000-09-01,2003-08-31,Q28155095-CDC3F150-991B-49C7-A8C8-5351E529F4CB
Q2825330,Adrián Rivera Pérez,2000-09-01,2003-08-31,Q2825330-2EF453B8-8BB5-4151-8B13-2667E11F0DC7
Q29643986,María Eugenia Galván,2000-09-01,2003-08-31,Q29643986-D1671950-05AE-4130-BB4C-1F86FA7BB775
Q3186539,José Ramírez Gamero,2000-09-01,2003-08-31,Q3186539-B8DDC330-CEEE-4DD5-8182-DA411A119700
Q3917572,Eugenio Hernández Flores,2000-09-01,2003-08-31,Q3917572-7910F2D8-7B93-4B3F-A823-AA880322072C
Q448642,Beatriz Paredes Rangel,2000-09-01,2003-08-31,Q448642-E9CCF0AA-B46F-4280-8D7A-17CDF39F18BC
Q463356,Enriqueta Basilio,2000-09-01,2003-08-31,Q463356-06AF1ECB-CCCD-40B0-B196-B8D46B9AC374
Q466819,Josefina Vázquez Mota,2000-09-01,2003-08-31,Q466819-F7D6CB55-3A05-407E-B271-E64569962A5F
Q4801730,Arturo Escobar y Vega,2000-09-01,2003-08-31,Q4801730-97753423-CBD0-4C83-9D92-C0AD73ACDFB5
Q4893985,Bernardo de la Garza,2000-09-01,2003-08-31,Q4893985-CB9F65E2-96D6-46D3-96A1-C227C3598F91
Q50015181,Eduardo Rivera Pérez,2000-09-01,2003-08-31,Q50015181-0C49BA2C-BBEA-489F-B6D1-AA6D343FAEFE
Q5379795,Enrique Priego Oropeza,2000-09-01,2003-08-31,Q5379795-FE367228-EF72-43B9-A2B8-337ADBFDE528
Q5379858,Enrique de la Madrid Cordero,2000-09-01,2003-08-31,Q5379858-F8461ABB-7838-4D26-A943-F26DE03C657E
Q5399354,Alicia Ricalde Magaña,2000-09-01,2003-08-31,Q5399354-169D788D-ADED-4413-A903-AAAB4A88852B
Q5403761,Jesús Garibay García,2000-09-01,2003-08-31,Q5403761-1E90693C-CB94-4E1E-91EA-F40675A02665
Q5408148,Alejandro Zapata Perogordo,2000-09-01,2003-08-31,Q5408148-0D3FA8C3-55A7-4880-9E74-E93FCDDD2EEB
Q5444858,Fernando Ortiz Arana,2000-09-01,2003-08-31,Q5444858-A271DD01-DBF4-4A46-88CF-CBD775CC6DFD
Q5475632,Martí Batres Guadarrama,2000-09-01,2003-08-31,Q5475632-DC3C34A3-4FEC-4890-B5D7-84BF93D89D47
Q5488662,María Elena Álvarez Bernal,2000-09-01,2003-08-31,Q5488662-C0E4185B-EFB9-416B-B6A3-6FBB115A7F35
Q5574393,Ildefonso Guajardo Villarreal,2000-09-01,2003-08-31,Q5574393-C4144382-F558-41D4-ABC3-D9501A8C5596
Q5652484,Javier Usabiaga Arroyo,2000-09-01,2003-08-31,Q5652484-449E62E7-D0E2-4790-BDE0-674063F9D616
Q5654902,Abel Ignacio Cuevas Melo,2000-09-01,2003-08-31,Q5654902-751F8D08-36B6-45B1-A42B-55D3AE9C1883
Q5664644,Alejandra Barrales,2000,2003,Q5664644-75DB8909-F9A1-4599-B0DB-C4BE54D47BA8
Q5671552,Amador Rodríguez Lozano,2000-09-01,2003-08-31,Q5671552-1C2042AE-3B68-49FF-9209-934431CF6D16
Q5680996,Luis Alberto Villarreal García,2000-09-01,2003-08-31,Q5680996-6ACD7D08-116F-4DC5-9153-51DB8228650A
Q5704624,Armando Salinas Torre,2000-09-01,2003-08-31,Q5704624-46499191-EEC0-4452-9D7C-06F4E3ACF7CA
Q5707284,Arturo Herviz Reyes,2000-09-01,2003-08-31,Q5707284-CAAF53FB-2845-4673-982E-83DB9F5E2126
Q5711667,Augusto Gómez Villanueva,2000-09-01,2003-08-31,Q5711667-5FB0F063-2E27-4B9F-9953-AF60AB879527
Q5711854,Auldárico Hernández Gerónimo,2000-09-01,2003-08-31,Q5711854-42E1BFB0-6D80-4260-86E7-0A4D9268682C
Q57269,Felipe Calderón,2000-09-01,2003-02-12,Q57269-54ac3e0d-463d-eb85-7cf9-8d0bddfd577a
Q5749523,Carlos Aceves del Olmo,2000-09-01,2003-08-31,Q5749523-F66789FD-84D9-43B5-8D90-95B773EA2D67
Q5749876,Carlos Borunda Zaragoza,2000-09-01,2003-08-31,Q5749876-E76C5894-CB33-437F-9C16-0DD0B5C34146
Q5793440,Cuauhtémoc Cardona Benavides,2000-09-01,2003-08-31,Q5793440-7158E261-64FD-4FBA-8462-74CD82098F70
Q5796127,César Augusto Santiago,2000-09-01,2003-08-31,Q5796127-46EF8C31-A81E-4FD7-BDBD-2CB3A2E2CCA5
Q5800259,David Penchyna Grub,2000-09-01,2003-08-31,Q5800259-524FFE6D-2068-41FA-805C-4C5A09494489
Q5805993,Diego Cobo Terrazas,2000-09-01,2003-08-31,Q5805993-5C001EDD-1162-44B6-8F64-41298D814715
Q5818964,Eduardo Andrade Sánchez,2000-09-01,2003-08-31,Q5818964-4BB3496C-6873-4F7F-A1E6-60E4FDEFAB93
Q5829897,Eloy Cantú Segovia,2000-09-01,2003-08-31,Q5829897-5A1C8370-8F11-4852-9DD3-6130DE60A82F
Q5831114,Emilio Goicoechea Luna,2000-09-01,2003-08-31,Q5831114-836FCBA7-23A5-4C26-8D7D-48486C4A7BE9
Q5831353,Emilio Ulloa Pérez,2000-09-01,2003-08-31,Q5831353-B91D0F3F-1BCA-450F-9DCE-B21553D1D270
Q5835672,Eric Villanueva,2000-09-01,2003-08-31,Q5835672-142E9DC4-B01F-48AC-92E3-58692E00880A
Q5837004,Ernesto Saro Boardman,2000-09-01,2003-08-31,Q5837004-CCF5A395-97DC-40DC-87C4-D6529FC61107
Q5857650,Federico Granja Ricalde,2000-09-01,2003-08-31,Q5857650-11004F34-4DEC-4E47-8D95-4BC9DAC74E1A
Q5859652,Álvaro Vallarta Ceceña,2000-09-01,2003-08-31,Q5859652-1907D4E8-2905-459C-A6C0-F067AB3596A1
Q5859701,Fernando Herrera Ávila,2000-09-01,2003-08-31,Q5859701-04D11E56-BB5F-4568-AC64-74A92EDD97E4
Q5864999,Francisco Agundis Arias,2000-09-01,2003-08-31,Q5864999-6F466885-400B-42F2-B2A6-09C67F233C51
Q5866281,Francisco Javier Sánchez Campuzano,2000-09-01,2003-08-31,Q5866281-81990ADA-C842-4EAD-8E48-8F813E33859C
Q5867253,Francisco Ricardo Sheffield Padilla,2000-09-01,2003-08-31,Q5867253-84994387-54B8-4265-B626-D944670D8BA7
Q5878408,Gerardo Sosa Castelán,2000-09-01,2003-08-31,Q5878408-B31B8BC3-8204-4EC2-805B-68173A791717
Q5888283,Guillermo Anaya Llamas,2000-09-01,2003-08-31,Q5888283-CE156DF4-E235-4D73-8408-358653F2CA73
Q5889547,Gustavo Carvajal Moreno,2000-09-01,2003-08-31,Q5889547-C5C6A72E-A683-41A5-BFBB-12A3DDD7EAA4
Q5897813,Hilda Anderson Nevárez,2000-09-01,2003-08-31,Q5897813-ED5DF1C8-513C-4D4B-8842-666E0D37213C
Q5906129,Héctor Esquiliano Solís,2000-09-01,2003-08-31,Q5906129-4F341667-0982-4D08-B7AD-DAB51F0C40C3
